"","RPKM","LEVEL1","DEPTH"
"13167",3.09557,"Degradation","MES"
"13168",3.09557,"Degradation","MES"
"13169",7.51566,"Biosynthesis","MES"
"13170",0.489287,"Degradation","MES"
"13171",0.0439893,"Biosynthesis","MES"
"13172",1.5991,"Degradation","MES"
"13173",0.518941,"Degradation","MES"
"13174",0.998577,"Degradation","MES"
"13175",2.32636,"Biosynthesis","MES"
"13176",0.670079,"Biosynthesis","MES"
"13177",2.24828,"Biosynthesis","MES"
"13178",14.4764,"Degradation","MES"
"13179",0.114131,"Degradation","MES"
"13180",0.0934238,"Degradation","MES"
"13181",0.258211,"Biosynthesis","MES"
"13182",0.151737,"Degradation","MES"
"13183",3.04062,"Degradation","MES"
"13184",0.944279,"Biosynthesis","MES"
"13185",0.126614,"Degradation","MES"
"13186",0.0387229,"Degradation","MES"
"13187",1.83415,"Biosynthesis","MES"
"13188",0.131367,"Degradation","MES"
"13189",0.0666389,"Biosynthesis","MES"
"13190",3.09557,"Degradation","MES"
"13191",0.0612518,"Biosynthesis","MES"
"13192",0.0216239,"Biosynthesis","MES"
"13193",0.0827892,"Biosynthesis","MES"
"13194",0.0783125,"Degradation","MES"
"13195",0.30941,"Biosynthesis","MES"
"13196",0.0112283,"Degradation","MES"
"13197",1.0923,"Degradation","MES"
"13198",4.91464,"Biosynthesis","MES"
"13199",4.53105,"Degradation","MES"
"13200",0.0216239,"Biosynthesis","MES"
"13201",1.04891,"Biosynthesis","MES"
"13202",0.617754,"Biosynthesis","MES"
"13203",1.240193,"Biosynthesis","MES"
"13204",5.54135,"Energy-Metabolism","MES"
"13205",0.387148,"Biosynthesis","MES"
"13206",10.563301,"Degradation","MES"
"13207",0.6432609,"Biosynthesis","MES"
"13208",0.5288683,"Biosynthesis","MES"
"13209",3.529907,"Degradation","MES"
"13210",0.1357362,"Degradation","MES"
"13211",0.9661487,"Degradation","MES"
"13212",0.387148,"Biosynthesis","MES"
"13213",0.2070533,"Biosynthesis","MES"
"13214",1.04891,"Biosynthesis","MES"
"13215",3.742683,"Detoxification","MES"
"13216",0.789799,"Degradation","MES"
"13217",0.1040194,"Degradation","MES"
"13218",1.04891,"Biosynthesis","MES"
"13219",0.0999772,"Biosynthesis","MES"
"13220",7.2998001,"Biosynthesis","MES"
"13221",3.2127798,"Degradation","MES"
"13222",0.757077,"Degradation","MES"
"13223",0.757077,"Degradation","MES"
"13224",0.5206549,"Degradation","MES"
"13225",6.545891,"Biosynthesis","MES"
"13226",1.382245,"Degradation","MES"
"13227",2.606023,"Biosynthesis","MES"
"13228",4.918198,"Degradation","MES"
"13229",9.089149,"Energy-Metabolism","MES"
"13230",6.545891,"Degradation","MES"
"13231",8.486195,"Biosynthesis","MES"
"13232",0.2129248,"Degradation","MES"
"13233",0.0691961,"Degradation","MES"
"13234",0.2193415,"Biosynthesis","MES"
"13235",2.606023,"Biosynthesis","MES"
"13236",0.2706675,"Degradation","MES"
"13237",5.288127,"Degradation","MES"
"13238",5.288127,"Degradation","MES"
"13239",5.288127,"Degradation","MES"
"13240",7.3220118,"Energy-Metabolism","MES"
"13241",8.794936,"Biosynthesis","MES"
"13242",9.436424,"Biosynthesis","MES"
"13243",6.989526,"Degradation","MES"
"13244",6.6242035,"Degradation","MES"
"13245",9.41954,"Energy-Metabolism","MES"
"13246",2.43448,"Biosynthesis","MES"
"13247",40.0532694,"Biosynthesis","MES"
"13248",40.0532694,"Degradation","MES"
"13249",2.871704,"Biosynthesis","MES"
"13250",9.16962,"Energy-Metabolism","MES"
"13251",0.27516,"Biosynthesis","MES"
"13252",1.5750896,"Degradation","MES"
"13253",0.1473376,"Biosynthesis","MES"
"13254",40.6583444,"Degradation","MES"
"13255",2.3609477,"Biosynthesis","MES"
"13256",0.2876066,"Biosynthesis","MES"
"13257",5.351283,"Biosynthesis","MES"
"13258",2.0136311,"Biosynthesis","MES"
"13259",4.6188019,"Biosynthesis","MES"
"13260",2.7053671,"Biosynthesis","MES"
"13261",2.869008,"Biosynthesis","MES"
"13262",2.869008,"Biosynthesis","MES"
"13263",29.2486237,"Degradation","MES"
"13264",3.3467047,"Biosynthesis","MES"
"13265",7.0845481,"Degradation","MES"
"13266",7.0845481,"Degradation","MES"
"13267",2.2584357,"Biosynthesis","MES"
"13268",1.2558062,"Biosynthesis","MES"
"13269",1.8929605,"Degradation","MES"
"13270",11.7405254,"Degradation","MES"
"13271",0.8133326,"Degradation","MES"
"13272",4.4806077,"Biosynthesis","MES"
"13273",0.6901191,"Biosynthesis","MES"
"13274",5.1617414,"Energy-Metabolism","MES"
"13275",1.1607092,"Biosynthesis","MES"
"13276",2.0990316,"Biosynthesis","MES"
"13277",0.9194947,"Biosynthesis","MES"
"13278",0.9194947,"Biosynthesis","MES"
"13279",2.2386475,"Biosynthesis","MES"
"13280",29.7703943,"Biosynthesis","MES"
"13281",9.9211576,"Biosynthesis","MES"
"13282",45.1555447,"Metabolic-Clusters","MES"
"13283",3.5581784,"Degradation","MES"
"13284",29.7170281,"Biosynthesis","MES"
"13285",2.4979103,"Biosynthesis","MES"
"13286",7.5799849,"Biosynthesis","MES"
"13287",6.9524936,"Biosynthesis","MES"
"13288",2.7407164,"Biosynthesis","MES"
"13289",3.7774112,"Biosynthesis","MES"
"13290",3.7148564,"Biosynthesis","MES"
"13291",8.6038694,"Biosynthesis","MES"
"13292",4.3224089,"Degradation","MES"
"13293",6.5403604,"Energy-Metabolism","MES"
"13294",2.7732719,"Degradation","MES"
"13295",11.27489573,"Biosynthesis","MES"
"13296",13.22408233,"Biosynthesis","MES"
"13297",0.868048,"Biosynthesis","MES"
"13298",9.08269448,"Biosynthesis","MES"
"13299",12.1517831,"Biosynthesis","MES"
"13300",4.5190981,"Biosynthesis","MES"
"13301",8.694794,"Biosynthesis","MES"
"13302",17.59218821,"Biosynthesis","MES"
"13303",3.633397,"Degradation","MES"
"13304",18.3891555,"Degradation","MES"
"13305",6.6303611,"Biosynthesis","MES"
"13306",8.3891666,"Biosynthesis","MES"
"13307",4.5449758,"Biosynthesis","MES"
"13308",9.310054,"Energy-Metabolism","MES"
"13309",4.62801924,"Energy-Metabolism","MES"
"13310",5.8337698,"Biosynthesis","MES"
"13311",15.6799335,"Degradation","MES"
"13312",7.4362323,"Detoxification","MES"
"13313",8.9404203,"Biosynthesis","MES"
"13314",10.05141711,"Biosynthesis","MES"
"13315",10.25795211,"Biosynthesis","MES"
"13316",7.008039,"Degradation","MES"
"13317",0.0783125,"Biosynthesis","MES"
"13318",139.4300255,"Energy-Metabolism","MES"
"13319",13.903014,"Biosynthesis","MES"
"13320",8.9030026,"Biosynthesis","MES"
"13321",21.7502582,"Biosynthesis","MES"
"13322",33.5653818,"Biosynthesis","MES"
"13323",13.4490747,"Biosynthesis","MES"
"13324",45.54975763,"Biosynthesis","MES"
"13325",19.5151534,"Biosynthesis","MES"
"13326",41.92223953,"Biosynthesis","MES"
"13327",16.9652807,"Degradation","MES"
"13328",17.3535147,"Degradation","MES"
"13329",17.5386284,"Biosynthesis","MES"
"13330",43.09858353,"Biosynthesis","MES"
"13331",20.0063788,"Biosynthesis","MES"
"13332",4.2708658,"Degradation","MES"
"13333",51.90706639,"Biosynthesis","MES"
"13334",96.34227714,"Biosynthesis","MES"
"13335",41.9802362,"Energy-Metabolism","MES"
"13336",271.4571411,"Biosynthesis","MES"
"13337",381.2327398,"Biosynthesis","MES"
"13338",386.3267378,"Biosynthesis","MES"
"13339",385.5036056,"Biosynthesis","MES"
"13340",567.3063651,"Biosynthesis","MES"
"13341",567.3063651,"Biosynthesis","MES"
"13342",422.6502556,"Biosynthesis","MES"
"13343",4.00916,"Biosynthesis","MES"
"13344",0.0550085,"Biosynthesis","MES"
"13345",0.0624539,"Degradation","MES"
"13346",0.194485,"Biosynthesis","MES"
"13347",0.243825,"Biosynthesis","MES"
"13348",0.0338502,"Biosynthesis","MES"
"13349",3.68638,"Degradation","MES"
"13350",0.0303099,"Degradation","MES"
"13351",0.320733,"Biosynthesis","MES"
"13352",3.08096,"Degradation","MES"
"13353",3.08096,"Degradation","MES"
"13354",5.26784,"Biosynthesis","MES"
"13355",0.0448241,"Biosynthesis","MES"
"13356",1.77238,"Degradation","MES"
"13357",2.43998,"Degradation","MES"
"13358",1.94255,"Degradation","MES"
"13359",0.538751,"Biosynthesis","MES"
"13360",2.60415,"Biosynthesis","MES"
"13361",3.57388,"Biosynthesis","MES"
"13362",10.7448,"Degradation","MES"
"13363",0.0290742,"Degradation","MES"
"13364",0.0475984,"Degradation","MES"
"13365",0.333274,"Biosynthesis","MES"
"13366",0.427348,"Biosynthesis","MES"
"13367",0.0515388,"Degradation","MES"
"13368",0.874819,"Degradation","MES"
"13369",0.320733,"Biosynthesis","MES"
"13370",0.0516066,"Degradation","MES"
"13371",0.17756,"Degradation","MES"
"13372",9.04684,"Biosynthesis","MES"
"13373",0.0669301,"Degradation","MES"
"13374",3.08096,"Degradation","MES"
"13375",0.17476,"Biosynthesis","MES"
"13376",0.194485,"Biosynthesis","MES"
"13377",0.0440686,"Biosynthesis","MES"
"13378",0.0324463,"Biosynthesis","MES"
"13379",4.31936,"Biosynthesis","MES"
"13380",0.0343241,"Degradation","MES"
"13381",11.8723,"Degradation","MES"
"13382",12.0385,"Biosynthesis","MES"
"13383",0.428385,"Degradation","MES"
"13384",0.0440686,"Biosynthesis","MES"
"13385",0.938012,"Biosynthesis","MES"
"13386",0.0185882,"Biosynthesis","MES"
"13387",0.186945,"Biosynthesis","MES"
"13388",5.2173,"Energy-Metabolism","MES"
"13389",0.881555,"Biosynthesis","MES"
"13390",6.659495,"Degradation","MES"
"13391",0.242921,"Biosynthesis","MES"
"13392",0.2610423,"Biosynthesis","MES"
"13393",0.874819,"Degradation","MES"
"13394",0.3411952,"Degradation","MES"
"13395",0.54358,"Degradation","MES"
"13396",0.881555,"Biosynthesis","MES"
"13397",0.0936021,"Biosynthesis","MES"
"13398",0.938012,"Biosynthesis","MES"
"13399",5.244139,"Detoxification","MES"
"13400",0.1341125,"Degradation","MES"
"13401",0.1774368,"Degradation","MES"
"13402",0.938012,"Biosynthesis","MES"
"13403",0.0705477,"Biosynthesis","MES"
"13404",7.0181275,"Biosynthesis","MES"
"13405",6.7144174,"Degradation","MES"
"13406",0.2543526,"Degradation","MES"
"13407",0.2543526,"Degradation","MES"
"13408",0.5915381,"Degradation","MES"
"13409",22.253153,"Biosynthesis","MES"
"13410",5.13121,"Degradation","MES"
"13411",4.186054,"Biosynthesis","MES"
"13412",1.30994,"Degradation","MES"
"13413",14.379926,"Energy-Metabolism","MES"
"13414",22.253153,"Degradation","MES"
"13415",14.242,"Biosynthesis","MES"
"13416",0.14429,"Degradation","MES"
"13417",0.0933919,"Degradation","MES"
"13418",0.070886,"Biosynthesis","MES"
"13419",4.186054,"Biosynthesis","MES"
"13420",0.0356555,"Degradation","MES"
"13421",0.6827376,"Degradation","MES"
"13422",0.6827376,"Degradation","MES"
"13423",0.6827376,"Degradation","MES"
"13424",3.983085,"Energy-Metabolism","MES"
"13425",6.462785,"Biosynthesis","MES"
"13426",23.1858024,"Biosynthesis","MES"
"13427",22.619101,"Degradation","MES"
"13428",22.253153,"Degradation","MES"
"13429",14.674505,"Energy-Metabolism","MES"
"13430",0.538751,"Biosynthesis","MES"
"13431",62.827958,"Biosynthesis","MES"
"13432",62.827958,"Degradation","MES"
"13433",4.8244105,"Biosynthesis","MES"
"13434",7.212382,"Energy-Metabolism","MES"
"13435",0.5153289,"Biosynthesis","MES"
"13436",3.9582185,"Degradation","MES"
"13437",0.1905757,"Biosynthesis","MES"
"13438",62.827958,"Degradation","MES"
"13439",0.3471766,"Biosynthesis","MES"
"13440",0.2387194,"Biosynthesis","MES"
"13441",6.349064,"Biosynthesis","MES"
"13442",0.3056979,"Biosynthesis","MES"
"13443",6.3326008,"Biosynthesis","MES"
"13444",2.5729187,"Biosynthesis","MES"
"13445",4.686085,"Biosynthesis","MES"
"13446",4.686085,"Biosynthesis","MES"
"13447",1.6761029,"Degradation","MES"
"13448",0.2522903,"Biosynthesis","MES"
"13449",22.4084846,"Degradation","MES"
"13450",22.4084846,"Degradation","MES"
"13451",1.8855924,"Biosynthesis","MES"
"13452",1.4038991,"Biosynthesis","MES"
"13453",1.3133921,"Degradation","MES"
"13454",15.3136483,"Degradation","MES"
"13455",0.3564629,"Degradation","MES"
"13456",0.8721216,"Biosynthesis","MES"
"13457",1.0310822,"Biosynthesis","MES"
"13458",2.4788419,"Energy-Metabolism","MES"
"13459",0.7811307,"Biosynthesis","MES"
"13460",6.6203629,"Biosynthesis","MES"
"13461",0.5052062,"Biosynthesis","MES"
"13462",0.5052062,"Biosynthesis","MES"
"13463",0.8812127,"Biosynthesis","MES"
"13464",21.1098582,"Biosynthesis","MES"
"13465",12.6719732,"Biosynthesis","MES"
"13466",201.535111,"Metabolic-Clusters","MES"
"13467",3.7480341,"Degradation","MES"
"13468",22.2887365,"Biosynthesis","MES"
"13469",2.49220844,"Biosynthesis","MES"
"13470",9.2382462,"Biosynthesis","MES"
"13471",6.474315,"Biosynthesis","MES"
"13472",3.90379,"Biosynthesis","MES"
"13473",4.07774214,"Biosynthesis","MES"
"13474",7.9787941,"Biosynthesis","MES"
"13475",4.6058547,"Biosynthesis","MES"
"13476",5.47098934,"Degradation","MES"
"13477",3.499846,"Energy-Metabolism","MES"
"13478",1.5585012,"Degradation","MES"
"13479",35.7147265,"Biosynthesis","MES"
"13480",35.7460532,"Biosynthesis","MES"
"13481",1.3623646,"Biosynthesis","MES"
"13482",8.2284458,"Biosynthesis","MES"
"13483",9.8510097,"Biosynthesis","MES"
"13484",3.36751138,"Biosynthesis","MES"
"13485",10.0351871,"Biosynthesis","MES"
"13486",13.3892909,"Biosynthesis","MES"
"13487",3.34152714,"Degradation","MES"
"13488",10.63852418,"Degradation","MES"
"13489",5.38296078,"Biosynthesis","MES"
"13490",25.82763974,"Biosynthesis","MES"
"13491",7.9149205,"Biosynthesis","MES"
"13492",5.5270375,"Energy-Metabolism","MES"
"13493",11.8663978,"Energy-Metabolism","MES"
"13494",5.4304875,"Biosynthesis","MES"
"13495",13.8019185,"Degradation","MES"
"13496",12.4320459,"Detoxification","MES"
"13497",11.65837964,"Biosynthesis","MES"
"13498",13.7342196,"Biosynthesis","MES"
"13499",13.8490126,"Biosynthesis","MES"
"13500",6.1719316,"Degradation","MES"
"13501",57.8953825,"Energy-Metabolism","MES"
"13502",10.8125902,"Biosynthesis","MES"
"13503",5.9841322,"Biosynthesis","MES"
"13504",48.6813061,"Biosynthesis","MES"
"13505",28.48563409,"Biosynthesis","MES"
"13506",21.880795,"Biosynthesis","MES"
"13507",68.52428909,"Biosynthesis","MES"
"13508",8.9645224,"Biosynthesis","MES"
"13509",34.1021611,"Biosynthesis","MES"
"13510",14.5231147,"Degradation","MES"
"13511",15.2012887,"Degradation","MES"
"13512",15.3172398,"Biosynthesis","MES"
"13513",34.7574666,"Biosynthesis","MES"
"13514",39.9538028,"Biosynthesis","MES"
"13515",13.4396832,"Degradation","MES"
"13516",79.11989388,"Biosynthesis","MES"
"13517",114.7169874,"Biosynthesis","MES"
"13518",49.9453671,"Energy-Metabolism","MES"
"13519",331.1013373,"Biosynthesis","MES"
"13520",479.6130667,"Biosynthesis","MES"
"13521",486.0135188,"Biosynthesis","MES"
"13522",493.0527499,"Biosynthesis","MES"
"13523",725.4093735,"Biosynthesis","MES"
"13524",725.4093735,"Biosynthesis","MES"
"13525",568.842789,"Biosynthesis","MES"
"13526",0.607428,"Biosynthesis","MES"
"13527",0.0875106,"Biosynthesis","MES"
"13528",0.0529894,"Degradation","MES"
"13529",0.418839,"Biosynthesis","MES"
"13530",3.96286,"Degradation","MES"
"13531",0.155599,"Degradation","MES"
"13532",0.155599,"Degradation","MES"
"13533",2.46482,"Biosynthesis","MES"
"13534",0.0881286,"Degradation","MES"
"13535",0.0892633,"Biosynthesis","MES"
"13536",0.18191,"Degradation","MES"
"13537",3.04444,"Degradation","MES"
"13538",1.17727,"Degradation","MES"
"13539",0.479962,"Biosynthesis","MES"
"13540",0.728914,"Biosynthesis","MES"
"13541",3.97413,"Degradation","MES"
"13542",0.0154176,"Degradation","MES"
"13543",0.0186032,"Biosynthesis","MES"
"13544",0.425245,"Degradation","MES"
"13545",4.24177,"Degradation","MES"
"13546",2.03962,"Biosynthesis","MES"
"13547",0.0709841,"Degradation","MES"
"13548",0.155599,"Degradation","MES"
"13549",0.0264778,"Biosynthesis","MES"
"13550",0.0233689,"Biosynthesis","MES"
"13551",0.501568,"Biosynthesis","MES"
"13552",0.0242688,"Degradation","MES"
"13553",0.393482,"Degradation","MES"
"13554",1.12445,"Biosynthesis","MES"
"13555",0.0233689,"Biosynthesis","MES"
"13556",0.739278,"Biosynthesis","MES"
"13557",0.00985704,"Biosynthesis","MES"
"13558",0.0198268,"Biosynthesis","MES"
"13559",0.144286,"Energy-Metabolism","MES"
"13560",0.0289671,"Biosynthesis","MES"
"13561",2.45672,"Degradation","MES"
"13562",0.0424456,"Biosynthesis","MES"
"13563",0.0730407,"Biosynthesis","MES"
"13564",0.5133736,"Degradation","MES"
"13565",0.775461,"Degradation","MES"
"13566",0.0709035,"Degradation","MES"
"13567",0.0289671,"Biosynthesis","MES"
"13568",0.739278,"Biosynthesis","MES"
"13569",1.0517164,"Detoxification","MES"
"13570",0.2235988,"Degradation","MES"
"13571",0.619205,"Degradation","MES"
"13572",0.739278,"Biosynthesis","MES"
"13573",0.0415967,"Biosynthesis","MES"
"13574",2.18674,"Biosynthesis","MES"
"13575",1.488512,"Degradation","MES"
"13576",0.0497035,"Degradation","MES"
"13577",0.0497035,"Degradation","MES"
"13578",0.709489,"Degradation","MES"
"13579",0.2458408,"Biosynthesis","MES"
"13580",0.879455,"Degradation","MES"
"13581",0.1992128,"Biosynthesis","MES"
"13582",0.0289671,"Degradation","MES"
"13583",5.9063338,"Energy-Metabolism","MES"
"13584",0.2458408,"Degradation","MES"
"13585",5.3212138,"Biosynthesis","MES"
"13586",0.1389096,"Degradation","MES"
"13587",0.2748518,"Degradation","MES"
"13588",0.899064,"Degradation","MES"
"13589",0.1684093,"Biosynthesis","MES"
"13590",0.1992128,"Biosynthesis","MES"
"13591",0.1458951,"Degradation","MES"
"13592",0.0497035,"Degradation","MES"
"13593",0.0497035,"Degradation","MES"
"13594",0.0497035,"Degradation","MES"
"13595",1.8327126,"Energy-Metabolism","MES"
"13596",0.6034773,"Biosynthesis","MES"
"13597",0.841707,"Biosynthesis","MES"
"13598",0.3828218,"Degradation","MES"
"13599",0.2458408,"Degradation","MES"
"13600",5.9063338,"Energy-Metabolism","MES"
"13601",12.5061518,"Biosynthesis","MES"
"13602",12.5061518,"Degradation","MES"
"13603",0.2439883,"Biosynthesis","MES"
"13604",0.37575383,"Energy-Metabolism","MES"
"13605",0.0683425,"Biosynthesis","MES"
"13606",0.2134311,"Degradation","MES"
"13607",0.0551031,"Biosynthesis","MES"
"13608",12.7170888,"Degradation","MES"
"13609",1.4772707,"Biosynthesis","MES"
"13610",0.0774483,"Biosynthesis","MES"
"13611",0.3287821,"Biosynthesis","MES"
"13612",2.3494609,"Biosynthesis","MES"
"13613",1.6168982,"Biosynthesis","MES"
"13614",1.4621686,"Biosynthesis","MES"
"13615",1.4406171,"Biosynthesis","MES"
"13616",1.4406171,"Biosynthesis","MES"
"13617",0.2267388,"Degradation","MES"
"13618",0.2730917,"Biosynthesis","MES"
"13619",0.5228094,"Degradation","MES"
"13620",0.5228094,"Degradation","MES"
"13621",1.5569828,"Biosynthesis","MES"
"13622",3.2467492,"Biosynthesis","MES"
"13623",1.5458331,"Degradation","MES"
"13624",9.6851386,"Degradation","MES"
"13625",0.166358,"Degradation","MES"
"13626",0.0870817,"Biosynthesis","MES"
"13627",0.7277456,"Biosynthesis","MES"
"13628",22.5039232,"Energy-Metabolism","MES"
"13629",0.4814716,"Biosynthesis","MES"
"13630",1.0347656,"Biosynthesis","MES"
"13631",0.27544,"Biosynthesis","MES"
"13632",0.27544,"Biosynthesis","MES"
"13633",0.701933,"Biosynthesis","MES"
"13634",7.9172961,"Biosynthesis","MES"
"13635",6.0132408,"Biosynthesis","MES"
"13636",23.2985191,"Metabolic-Clusters","MES"
"13637",3.2879516,"Degradation","MES"
"13638",7.0818361,"Biosynthesis","MES"
"13639",2.84664,"Biosynthesis","MES"
"13640",2.505299,"Biosynthesis","MES"
"13641",10.20052978,"Biosynthesis","MES"
"13642",6.1750343,"Biosynthesis","MES"
"13643",3.069221,"Biosynthesis","MES"
"13644",3.330282,"Biosynthesis","MES"
"13645",5.1141498,"Biosynthesis","MES"
"13646",13.838569,"Degradation","MES"
"13647",4.522692,"Energy-Metabolism","MES"
"13648",1.4196282,"Degradation","MES"
"13649",7.9640209,"Biosynthesis","MES"
"13650",9.2577009,"Biosynthesis","MES"
"13651",1.4865341,"Biosynthesis","MES"
"13652",14.7169765,"Biosynthesis","MES"
"13653",14.0425504,"Biosynthesis","MES"
"13654",3.66494986,"Biosynthesis","MES"
"13655",14.8625899,"Biosynthesis","MES"
"13656",26.1850301,"Biosynthesis","MES"
"13657",1.25572281,"Degradation","MES"
"13658",4.40030511,"Degradation","MES"
"13659",5.99859646,"Biosynthesis","MES"
"13660",14.0658681,"Biosynthesis","MES"
"13661",1.7480383,"Biosynthesis","MES"
"13662",5.3761414,"Energy-Metabolism","MES"
"13663",0.477572,"Energy-Metabolism","MES"
"13664",7.2800022,"Biosynthesis","MES"
"13665",5.2221535,"Degradation","MES"
"13666",2.3920209,"Detoxification","MES"
"13667",2.69928763,"Biosynthesis","MES"
"13668",8.3518634,"Biosynthesis","MES"
"13669",8.3518634,"Biosynthesis","MES"
"13670",0.8456681,"Degradation","MES"
"13671",39.0340661,"Energy-Metabolism","MES"
"13672",17.8424501,"Biosynthesis","MES"
"13673",5.6816841,"Biosynthesis","MES"
"13674",23.5859644,"Biosynthesis","MES"
"13675",85.2319777,"Biosynthesis","MES"
"13676",2.6382619,"Biosynthesis","MES"
"13677",84.219166,"Biosynthesis","MES"
"13678",8.2300445,"Biosynthesis","MES"
"13679",12.6467074,"Biosynthesis","MES"
"13680",25.9441631,"Degradation","MES"
"13681",25.9441631,"Degradation","MES"
"13682",25.9778787,"Biosynthesis","MES"
"13683",13.3875452,"Biosynthesis","MES"
"13684",55.9543636,"Biosynthesis","MES"
"13685",9.7917582,"Degradation","MES"
"13686",71.51436093,"Biosynthesis","MES"
"13687",67.06866721,"Biosynthesis","MES"
"13688",14.4493643,"Energy-Metabolism","MES"
"13689",676.4444486,"Biosynthesis","MES"
"13690",826.5057509,"Biosynthesis","MES"
"13691",841.3429384,"Biosynthesis","MES"
"13692",836.2975091,"Biosynthesis","MES"
"13693",1333.082671,"Biosynthesis","MES"
"13694",1333.082671,"Biosynthesis","MES"
"13695",812.8452549,"Biosynthesis","MES"
"13696",0.261806,"Biosynthesis","DCM"
"13697",0.0785785,"Biosynthesis","DCM"
"13698",0.0189985,"Degradation","DCM"
"13699",0.0967085,"Biosynthesis","DCM"
"13700",0.405989,"Degradation","DCM"
"13701",0.0872686,"Biosynthesis","DCM"
"13702",0.186289,"Degradation","DCM"
"13703",0.186289,"Degradation","DCM"
"13704",0.822059,"Biosynthesis","DCM"
"13705",0.544257,"Biosynthesis","DCM"
"13706",0.108895,"Degradation","DCM"
"13707",0.0359697,"Degradation","DCM"
"13708",0.176184,"Degradation","DCM"
"13709",0.205225,"Biosynthesis","DCM"
"13710",0.249511,"Biosynthesis","DCM"
"13711",0.130903,"Biosynthesis","DCM"
"13712",0.236529,"Degradation","DCM"
"13713",0.0138439,"Degradation","DCM"
"13714",0.478544,"Degradation","DCM"
"13715",0.0872686,"Biosynthesis","DCM"
"13716",0.696462,"Biosynthesis","DCM"
"13717",0.127478,"Degradation","DCM"
"13718",0.186289,"Degradation","DCM"
"13719",0.0237753,"Biosynthesis","DCM"
"13720",0.451149,"Biosynthesis","DCM"
"13721",0.0370791,"Biosynthesis","DCM"
"13722",0.0189985,"Degradation","DCM"
"13723",0.0300249,"Biosynthesis","DCM"
"13724",0.108958,"Degradation","DCM"
"13725",0.100949,"Degradation","DCM"
"13726",0.587189,"Biosynthesis","DCM"
"13727",0.0906577,"Degradation","DCM"
"13728",0.451149,"Biosynthesis","DCM"
"13729",0.0885094,"Biosynthesis","DCM"
"13730",0.2797928,"Biosynthesis","DCM"
"13731",2.30551,"Biosynthesis","DCM"
"13732",0.277463,"Energy-Metabolism","DCM"
"13733",0.3227289,"Degradation","DCM"
"13734",0.0381132,"Biosynthesis","DCM"
"13735",0.0655856,"Biosynthesis","DCM"
"13736",0.2015571,"Degradation","DCM"
"13737",0.0872686,"Degradation","DCM"
"13738",0.0832859,"Biosynthesis","DCM"
"13739",0.0885094,"Biosynthesis","DCM"
"13740",0.7861325,"Detoxification","DCM"
"13741",0.1824308,"Degradation","DCM"
"13742",1.492339,"Degradation","DCM"
"13743",0.0885094,"Biosynthesis","DCM"
"13744",0.029833,"Biosynthesis","DCM"
"13745",0.4874319,"Biosynthesis","DCM"
"13746",2.4988506,"Degradation","DCM"
"13747",0.0468645,"Degradation","DCM"
"13748",0.0468645,"Degradation","DCM"
"13749",0.676818,"Degradation","DCM"
"13750",14.275887,"Biosynthesis","DCM"
"13751",1.183329,"Degradation","DCM"
"13752",0.0798053,"Biosynthesis","DCM"
"13753",0.0906577,"Degradation","DCM"
"13754",0.838362,"Energy-Metabolism","DCM"
"13755",14.275887,"Degradation","DCM"
"13756",0.8811957,"Biosynthesis","DCM"
"13757",0.0826362,"Degradation","DCM"
"13758",1.576515,"Degradation","DCM"
"13759",2.2604299,"Degradation","DCM"
"13760",0.1687935,"Biosynthesis","DCM"
"13761",0.0798053,"Biosynthesis","DCM"
"13762",0.586166,"Degradation","DCM"
"13763",0.1375222,"Degradation","DCM"
"13764",0.1375222,"Degradation","DCM"
"13765",0.1375222,"Degradation","DCM"
"13766",0.2105384,"Energy-Metabolism","DCM"
"13767",0.374279,"Biosynthesis","DCM"
"13768",1.1110885,"Biosynthesis","DCM"
"13769",14.316887,"Degradation","DCM"
"13770",14.2948855,"Degradation","DCM"
"13771",0.838362,"Energy-Metabolism","DCM"
"13772",0.336373,"Biosynthesis","DCM"
"13773",1.0907058,"Biosynthesis","DCM"
"13774",1.0907058,"Degradation","DCM"
"13775",2.1061239,"Biosynthesis","DCM"
"13776",0.26970094,"Energy-Metabolism","DCM"
"13777",3.4252057,"Biosynthesis","DCM"
"13778",0.1433647,"Degradation","DCM"
"13779",1.6670572,"Biosynthesis","DCM"
"13780",1.1475278,"Degradation","DCM"
"13781",6.3781625,"Biosynthesis","DCM"
"13782",1.107153,"Biosynthesis","DCM"
"13783",0.1663166,"Biosynthesis","DCM"
"13784",0.1693373,"Biosynthesis","DCM"
"13785",1.0308624,"Biosynthesis","DCM"
"13786",0.3637825,"Biosynthesis","DCM"
"13787",0.633784,"Biosynthesis","DCM"
"13788",0.633784,"Biosynthesis","DCM"
"13789",0.0994912,"Degradation","DCM"
"13790",1.6018399,"Biosynthesis","DCM"
"13791",14.5881746,"Degradation","DCM"
"13792",14.5881746,"Degradation","DCM"
"13793",1.5412982,"Biosynthesis","DCM"
"13794",11.2131485,"Biosynthesis","DCM"
"13795",10.589011,"Degradation","DCM"
"13796",0.9717448,"Degradation","DCM"
"13797",4.2153563,"Degradation","DCM"
"13798",0.383862,"Biosynthesis","DCM"
"13799",6.9529234,"Biosynthesis","DCM"
"13800",2.1502454,"Energy-Metabolism","DCM"
"13801",1.2193956,"Biosynthesis","DCM"
"13802",4.3908045,"Biosynthesis","DCM"
"13803",6.4364428,"Biosynthesis","DCM"
"13804",6.4364428,"Biosynthesis","DCM"
